"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7731","Search","chromium","Wed Jan 22 01:06:38 GMT 2025","passed","Wed Jan 22 01:06:46 GMT 2025","","test.spec.js","",""
