"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7261","Search","chromium","Tue Jan 14 01:04:10 GMT 2025","passed","Tue Jan 14 01:04:17 GMT 2025","","test.spec.js","",""
