"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7304","Search","chromium","Mon Jan 27 01:06:31 GMT 2025","passed","Mon Jan 27 01:06:38 GMT 2025","","test.spec.js","",""
